"report_date","movie_title","show_time","general_qty","discount_qty","group_qty","live_qty","total_tickets","gross_total","source_type","source_ref","source_file","price_general","price_discount","price_group","notes"
"2023-10-08","Paw Patrol","2:30 PM","0","18","0","0","18","117.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\10-6 paw patrol.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-10-10","Paw Patrol","7:30 PM","1","4","3","0","8","46.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\10-6 paw patrol.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-10-11","Paw Patrol","7:30 PM","2","3","3","0","8","48.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\10-6 paw patrol.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-10-13","Expendables 4","7:30 PM","3","4","2","0","9","59.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\10-13 expendadles 4.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-10-14","Expendables 4","7:30 PM","3","2","2","0","7","46.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\10-13 expendadles 4.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-10-15","Expendables 4","2:30 PM","0","2","2","0","4","21.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\10-13 expendadles 4.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-10-16","Expendables 4","7:30 PM","2","0","2","0","4","25.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\10-13 expendadles 4.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-10-17","Expendables 4","7:30 PM","7","0","2","0","9","67.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\10-13 expendadles 4.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-10-18","Expendables 4","7:30 PM","7","1","0","0","8","66.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\10-13 expendadles 4.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-10-20","hocus pocus","7:30 PM","3","9","0","0","12","84.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\10-20 hocus-pocus.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-10-21","hocus pocus","7:30 PM","5","5","0","0","10","75.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\10-20 hocus-pocus.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-10-22","hocus pocus","2:30 PM","6","3","5","0","14","90.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\10-20 hocus-pocus.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-10-27","a haunting in venice","7:30 PM","2","8","3","0","13","81.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\10-27 haunting in venice.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-10-28","a haunting in venice","7:30 PM","9","0","0","0","9","76.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\10-27 haunting in venice.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-10-29","a haunting in venice","2:30 PM","0","20","1","0","21","134.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\10-27 haunting in venice.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-11-03","the creator","7:30 PM","11","7","4","0","22","155.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\11-3 the creator.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-11-04","the creator","7:30 PM","17","3","1","0","21","168.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\11-3 the creator.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-11-05","the creator","2:30 PM","0","11","2","0","13","79.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\11-3 the creator.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-11-10","the marvels","7:30 PM","29","13","2","0","44","339.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\11-10 the marvels.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-11-11","the marvels","7:30 PM","28","12","1","0","41","320.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\11-10 the marvels.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-11-12","the marvels","2:30 PM","0","30","4","0","34","211.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\11-10 the marvels.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-11-17","marvels","7:30 PM","3","8","2","0","13","85.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\11-17 marvels.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-11-18","marvels","7:30 PM","10","2","0","0","12","98.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\11-17 marvels.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-11-19","marvels","2:30 PM","0","15","4","0","19","113.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\11-17 marvels.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-11-24","wish","7:30 PM","25","13","6","0","44","321.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\11-24 wish.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-11-25","wish","7:30 PM","21","9","4","0","34","253.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\11-24 wish.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-11-26","wish","2:30 PM","0","55","0","0","55","357.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\11-24 wish.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-12-01","Wish","7:30 PM","3","8","2","0","13","85.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\12-1 wish.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-12-02","Wish","7:30 PM","8","8","0","0","16","120.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\12-1 wish.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-12-03","Wish","2:30 PM","0","11","3","0","14","83.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\12-1 wish.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-12-10","Journey to Bethlehem","7:30 PM","15","12","0","0","27","205.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\12-9 Journey to Bethelem.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-12-11","Journey to Bethlehem","2:30 PM","0","10","4","0","14","81.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\12-9 Journey to Bethelem.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-12-15","12-15 wonka","7:30 PM","30","4","2","0","36","289.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\12-15 wonka.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-12-16","12-15 wonka","7:30 PM","15","14","4","0","33","234.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\12-15 wonka.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-12-17","12-15 wonka","2:30 PM","0","56","1","0","57","368.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\12-15 wonka.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-12-22","wonka","7:30 PM","30","4","3","0","37","293.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\12-22 wonka.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-12-23","wonka","7:30 PM","28","17","1","0","46","352.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\12-22 wonka.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-12-24","wonka","2:30 PM","0","37","4","0","41","256.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\12-22 wonka.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-12-29","Hunger Games:Ballad of Songbirds and Snakes","7:30 PM","24","7","6","0","37","273.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\12-29 hunger games.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-12-30","Hunger Games:Ballad of Songbirds and Snakes","7:30 PM","8","3","4","0","15","103.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\12-29 hunger games.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2023-12-31","Hunger Games:Ballad of Songbirds and Snakes","2:30 PM","0","16","2","0","18","112.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2023\12-29 hunger games.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-01-05","Aquaman 2","7:30 PM","31","12","2","0","45","349.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\1-5 Aquaman 2.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-01-06","Aquaman 2","7:30 PM","27","5","2","0","34","270.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\1-5 Aquaman 2.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-01-07","Aquaman 2","2:30 PM","8","20","4","0","32","214.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\1-5 Aquaman 2.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-01-12","Migration","7:30 PM","22","12","0","0","34","265.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\01-12-24 migration.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-01-13","Migration","7:30 PM","10","10","1","0","21","154.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\01-12-24 migration.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-01-14","Migration","2:30 PM","0","78","3","0","81","519.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\01-12-24 migration.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-01-19","The Boy and The Heron","7:30 PM","12","8","3","0","23","166.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\1-19 the boy and the heron.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-01-20","The Boy and The Heron","7:30 PM","7","1","1","0","9","70.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\1-19 the boy and the heron.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-01-21","The Boy and The Heron","2:30 PM","0","27","0","0","27","175.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\1-19 the boy and the heron.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-01-26","Mean Girls","7:30 PM","13","5","0","0","18","143.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\01-26 mean girls.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-01-27","Mean Girls","7:30 PM","15","7","3","0","25","185.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\01-26 mean girls.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-01-28","Mean Girls","2:30 PM","2","15","3","0","20","126.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\01-26 mean girls.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-02-02","boys in the boat","7:30 PM","38","24","8","0","70","511.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\2-2 Boys in the boat.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-02-03","boys in the boat","7:30 PM","16","9","2","0","27","202.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\2-2 Boys in the boat.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-02-04","boys in the boat","2:30 PM","0","50","1","0","51","329.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\2-2 Boys in the boat.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-02-09","the boys in the boat","7:30 PM","12","8","5","0","25","174.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\02-09 the boys in the boat.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-02-10","the boys in the boat","7:30 PM","19","21","1","0","41","302.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\02-09 the boys in the boat.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-02-11","the boys in the boat","2:30 PM","0","8","0","0","8","52.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\02-09 the boys in the boat.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-02-16","Argylle","7:30 PM","27","19","6","0","52","377.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\02-16 Argylle.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-02-17","Argylle","7:30 PM","10","7","4","0","21","146.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\02-16 Argylle.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-02-18","Argylle","2:30 PM","0","25","0","0","25","162.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\02-16 Argylle.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-02-23","Argylle","7:30 PM","2","4","0","0","6","43.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\02-23-24 argyle.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-02-24","Argylle","7:30 PM","17","2","2","0","21","165.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\02-23-24 argyle.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-02-25","Argylle","2:30 PM","0","26","0","0","26","169.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\02-23-24 argyle.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-03-01","Dune Part 2","7:30 PM","17","3","8","0","28","196.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\03-01-24 Dune.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-03-02","Dune Part 2","7:30 PM","18","13","0","0","31","237.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\03-01-24 Dune.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-03-03","Dune Part 2","2:30 PM","4","53","6","0","63","402.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\03-01-24 Dune.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-03-08","Dune Part Two","7:30 PM","17","3","13","0","33","216.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\03-08-24 Dune.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-03-09","Dune Part Two","7:30 PM","15","1","7","0","23","162.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\03-08-24 Dune.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-03-10","Dune Part Two","2:30 PM","0","45","3","0","48","304.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\03-08-24 Dune.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-03-15","Ordinary Angels","7:30 PM","4","16","3","0","23","150.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\03-15-24 ordenary angles.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-03-16","Ordinary Angels","7:30 PM","8","16","0","0","24","172.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\03-15-24 ordenary angles.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-03-17","Ordinary Angels","2:30 PM","2","25","2","0","29","187.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\03-15-24 ordenary angles.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-03-22","Ghostbusters Frozen Empire","7:30 PM","22","12","4","0","38","281.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\03-22-24 ghostbusters.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-03-23","Ghostbusters Frozen Empire","7:30 PM","25","14","6","0","45","327.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\03-22-24 ghostbusters.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-03-24","Ghostbusters Frozen Empire","2:30 PM","0","44","10","0","54","326.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\03-22-24 ghostbusters.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-03-30","Ghostbusters: Frozen Empire","7:30 PM","41","17","0","0","58","459.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\03-29-24 ghostbusters.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-03-31","Ghostbusters: Frozen Empire","2:30 PM","0","8","0","0","8","52.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\03-29-24 ghostbusters.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-04-05","Kung Fu Panda 4","7:30 PM","37","31","2","0","70","524.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\04-05-24 kung fu panda 4.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-04-06","Kung Fu Panda 4","7:30 PM","29","15","2","0","46","352.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\04-05-24 kung fu panda 4.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-04-07","Kung Fu Panda 4","2:30 PM","33","30","0","0","63","475.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\04-05-24 kung fu panda 4.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-04-12","Cabrini","7:30 PM","4","13","1","0","18","122.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\04-12-24 Cabrini.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-04-13","Cabrini","7:30 PM","2","11","3","0","16","100.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\04-12-24 Cabrini.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-04-14","Cabrini","2:30 PM","0","10","1","0","11","69.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\04-12-24 Cabrini.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-04-19","Godzilla x cong","7:30 PM","36","15","2","0","53","411.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\04-19-24 Godzilla x Kong.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-04-20","Godzilla x cong","7:30 PM","16","7","1","0","24","185.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\04-19-24 Godzilla x Kong.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-04-21","Godzilla x cong","2:30 PM","0","29","1","0","30","192.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\04-19-24 Godzilla x Kong.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-04-27","Unsung Hero","7:30 PM","11","21","4","0","36","246.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\04-26-2024 Unsung Hero.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-04-28","Unsung Hero","2:30 PM","4","31","0","0","35","235.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\04-26-2024 Unsung Hero.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-05-03","Unsung Hero","7:30 PM","31","10","0","0","41","328.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\05-03-24 unsung heroes second week.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-05-04","Unsung Hero","7:30 PM","19","13","1","0","33","250.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\05-03-24 unsung heroes second week.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-05-05","Unsung Hero","2:30 PM","0","54","4","0","58","367.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\05-03-24 unsung heroes second week.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-05-10","Civil War","7:30 PM","9","6","0","0","15","115.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\5-10-24 Civil War.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-05-11","Civil War","7:30 PM","6","10","4","0","20","132.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\5-10-24 Civil War.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-05-12","Civil War","2:30 PM","0","6","4","0","10","55.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\5-10-24 Civil War.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-05-17","IF","7:30 PM","20","26","0","0","46","339.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\5-17-24 IF.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-05-18","IF","7:30 PM","38","31","4","0","73","540.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\5-17-24 IF.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-05-19","IF","2:30 PM","1","40","1","0","42","272.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\5-17-24 IF.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-05-24","If","7:30 PM","29","19","3","0","51","382.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\5-24-24 IF.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-05-25","If","7:30 PM","6","6","0","0","12","90.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\5-24-24 IF.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-05-26","If","2:30 PM","0","40","2","0","42","268.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\5-24-24 IF.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-05-31","Fall Guy 5-31-24","7:30 PM","12","9","12","0","33","208.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\5-31-24 fall guy.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-06-01","Fall Guy 5-31-24","7:30 PM","24","10","7","0","41","297.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\5-31-24 fall guy.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-06-02","Fall Guy 5-31-24","2:30 PM","0","26","5","0","31","189.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\5-31-24 fall guy.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-06-07","kingdom of the planet of the apes","7:30 PM","5","8","8","0","21","126.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\6-7-24 kingdom of the planet of the apes.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-06-08","kingdom of the planet of the apes","7:30 PM","7","7","0","0","14","105.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\6-7-24 kingdom of the planet of the apes.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-06-09","kingdom of the planet of the apes","2:30 PM","0","26","2","0","28","177.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\6-7-24 kingdom of the planet of the apes.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-06-14","Garfield","7:30 PM","17","19","1","0","37","272.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\6-14-24 Garfield.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-06-15","Garfield","7:30 PM","16","13","4","0","33","236.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\6-14-24 Garfield.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-06-16","Garfield","2:30 PM","0","34","0","0","34","221.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\6-14-24 Garfield.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-06-21","Inside out 2","7:30 PM","52","38","2","0","92","697.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\6-21-24 Inside out 2.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-06-22","Inside out 2","7:30 PM","20","16","1","0","37","278.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\6-21-24 Inside out 2.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-06-23","Inside out 2","2:30 PM","0","74","9","0","83","517.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\6-21-24 Inside out 2.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-06-28","Inside out 2","7:30 PM","0","52","0","0","52","338.00","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\6-28-24 Inside out 2.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-06-29","Inside out 2","7:30 PM","57","24","7","0","88","668.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\6-28-24 Inside out 2.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
"2024-06-30","Inside out 2","2:30 PM","3","64","7","0","74","469.50","legacy_excel_import","legacy_excel","I:\My Drive\Grosses\Archive\2024\6-28-24 Inside out 2.xlsx","8.50","6.50","4.00","Imported from legacy weekly grosses workbook"
